mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_learning_rate,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
2.0215034008026125,0.21903050145974148,0.007310295104980468,0.000997742820764085,0.1,50,"{'learning_rate': 0.1, 'n_estimators': 50}",0.425,0.525,0.375,0.425,0.525,0.45499999999999996,0.06000000000000001,7
4.155877494812012,0.15808700743258233,0.014575767517089843,0.004245682956801674,0.1,100,"{'learning_rate': 0.1, 'n_estimators': 100}",0.525,0.525,0.45,0.525,0.45,0.495,0.03674234614174768,6
8.294110679626465,0.3751577916869628,0.026606225967407228,0.0039715942538602785,0.1,200,"{'learning_rate': 0.1, 'n_estimators': 200}",0.5,0.55,0.375,0.5,0.575,0.5,0.06892024376045111,5
2.060847759246826,0.19279578245763657,0.007580709457397461,0.0025815025748695862,0.5,50,"{'learning_rate': 0.5, 'n_estimators': 50}",0.4,0.375,0.5,0.6,0.375,0.45,0.08803408430829504,8
4.091745662689209,0.23554961329344873,0.014144802093505859,0.003620746812824478,0.5,100,"{'learning_rate': 0.5, 'n_estimators': 100}",0.525,0.475,0.5,0.55,0.65,0.5399999999999999,0.060415229867972875,4
7.901835918426514,0.11242448209234114,0.016570901870727538,0.0027105338551141403,0.5,200,"{'learning_rate': 0.5, 'n_estimators': 200}",0.575,0.525,0.6,0.525,0.625,0.5700000000000001,0.03999999999999999,2
2.0021552085876464,0.10727882220620248,0.006433296203613281,0.00044405285687711105,1.0,50,"{'learning_rate': 1.0, 'n_estimators': 50}",0.45,0.3,0.425,0.45,0.575,0.44000000000000006,0.0874642784226795,9
3.968183469772339,0.2469081033449951,0.009294939041137696,0.0019710041491185506,1.0,100,"{'learning_rate': 1.0, 'n_estimators': 100}",0.575,0.475,0.6,0.6,0.55,0.5599999999999999,0.046368092477478515,3
6.772864818572998,0.1472837174568017,0.013809490203857421,0.00023693775932499727,1.0,200,"{'learning_rate': 1.0, 'n_estimators': 200}",0.65,0.525,0.6,0.675,0.65,0.62,0.05338539126015657,1
