mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_learning_rate,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
28.749735355377197,0.6866178926783584,0.014524316787719727,0.008416734845181429,0.1,50,"{'learning_rate': 0.1, 'n_estimators': 50}",0.775,0.825,0.75,0.8,0.875,0.805,0.043011626335213125,3
39.01848578453064,0.7315692819578387,0.00846562385559082,0.001410622269201144,0.1,100,"{'learning_rate': 0.1, 'n_estimators': 100}",0.8,0.875,0.75,0.8,0.875,0.82,0.04847679857416328,1
48.198082733154294,1.178484683642749,0.008994579315185547,0.0020883048964819564,0.1,200,"{'learning_rate': 0.1, 'n_estimators': 200}",0.8,0.875,0.75,0.8,0.875,0.82,0.04847679857416328,1
10.264587926864625,0.9347426575320493,0.005587911605834961,0.0009375261316741344,0.5,50,"{'learning_rate': 0.5, 'n_estimators': 50}",0.75,0.825,0.75,0.8,0.85,0.795,0.039999999999999994,4
13.891636848449707,0.9910130654863019,0.0077587604522705075,0.002238457707326634,0.5,100,"{'learning_rate': 0.5, 'n_estimators': 100}",0.75,0.825,0.75,0.8,0.85,0.795,0.039999999999999994,4
22.053239822387695,0.2804932462333892,0.0038685321807861326,0.0011062978089293012,0.5,200,"{'learning_rate': 0.5, 'n_estimators': 200}",0.75,0.825,0.75,0.8,0.85,0.795,0.039999999999999994,4
6.418839406967163,0.5800098427344778,0.005328083038330078,0.00048330022059145253,1.0,50,"{'learning_rate': 1.0, 'n_estimators': 50}",0.675,0.75,0.7,0.75,0.775,0.73,0.03674234614174767,7
11.140931415557862,0.537400629591072,0.004891538619995117,0.0008000555899223433,1.0,100,"{'learning_rate': 1.0, 'n_estimators': 100}",0.675,0.75,0.7,0.75,0.775,0.73,0.03674234614174767,7
11.995909166336059,0.7869170140034955,0.0012882709503173827,0.00012898604661727058,1.0,200,"{'learning_rate': 1.0, 'n_estimators': 200}",0.675,0.75,0.7,0.75,0.775,0.73,0.03674234614174767,7
