mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_max_samples,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
3.448560094833374,0.3005034312879111,0.011040258407592773,0.0018599553761697463,0.5,50,"{'max_samples': 0.5, 'n_estimators': 50}",0.875,0.85,0.9,0.9,0.825,0.8699999999999999,0.02915475947422653,4
7.076135587692261,0.6841156631380574,0.021901464462280272,0.006263329330875558,0.5,100,"{'max_samples': 0.5, 'n_estimators': 100}",0.875,0.85,0.9,0.95,0.85,0.885,0.03741657386773941,2
13.488546895980836,0.4172222861056499,0.04264979362487793,0.0071354779848358816,0.5,200,"{'max_samples': 0.5, 'n_estimators': 200}",0.875,0.85,0.875,0.95,0.9,0.89,0.033911649915626334,1
4.965589284896851,0.23229064177097478,0.010852432250976563,0.0019230582509551057,0.75,50,"{'max_samples': 0.75, 'n_estimators': 50}",0.825,0.8,0.825,0.9,0.8,0.8300000000000001,0.036742346141747664,9
10.456873750686645,0.9543745846792251,0.02407999038696289,0.0043683747179954855,0.75,100,"{'max_samples': 0.75, 'n_estimators': 100}",0.875,0.8,0.875,0.9,0.8,0.85,0.04183300132670376,6
19.620665121078492,0.4732860020560277,0.04014902114868164,0.009625248523568592,0.75,200,"{'max_samples': 0.75, 'n_estimators': 200}",0.925,0.85,0.85,0.9,0.85,0.875,0.03162277660168382,3
6.22121000289917,0.23383923567201395,0.009991216659545898,0.0002676241658038331,1.0,50,"{'max_samples': 1.0, 'n_estimators': 50}",0.8,0.85,0.875,0.85,0.825,0.8400000000000001,0.025495097567963913,8
12.819206190109252,0.6009460859234307,0.023772048950195312,0.005410670686568642,1.0,100,"{'max_samples': 1.0, 'n_estimators': 100}",0.85,0.775,0.9,0.85,0.85,0.845,0.04,7
20.176410388946532,0.3543702148449323,0.025781726837158202,0.00037007007749829404,1.0,200,"{'max_samples': 1.0, 'n_estimators': 200}",0.9,0.775,0.9,0.85,0.85,0.8550000000000001,0.045825756949558406,5
